Modality,Model,threshold,accuracy,precision,recall,f1,balanced_accuracy,tp,tn,fp,fn
Audio,RandomForest,0.23,0.5714285714285714,0.591304347826087,0.9444444444444444,0.7272727272727273,0.4722222222222222,68,0,47,4
Audio,RandomForest,0.24,0.5546218487394958,0.5855855855855856,0.9027777777777778,0.7103825136612022,0.46202718676122934,65,1,46,7
Audio,RandomForest,0.25,0.5462184873949579,0.5818181818181818,0.8888888888888888,0.7032967032967034,0.45508274231678486,64,1,46,8
Audio,RandomForest,0.26,0.5546218487394958,0.5871559633027523,0.8888888888888888,0.7071823204419889,0.46572104018912525,64,2,45,8
Audio,RandomForest,0.27,0.5546218487394958,0.5871559633027523,0.8888888888888888,0.7071823204419889,0.46572104018912525,64,2,45,8
Audio,RandomForest,0.28,0.5378151260504201,0.5794392523364486,0.8611111111111112,0.6927374301675978,0.4518321513002364,62,2,45,10
Audio,RandomForest,0.29,0.5462184873949579,0.5849056603773585,0.8611111111111112,0.6966292134831461,0.46247044917257685,62,3,44,10
Audio,RandomForest,0.3,0.5378151260504201,0.580952380952381,0.8472222222222222,0.6892655367231638,0.45552600472813237,61,3,44,11
Audio,RandomForest,0.31,0.5462184873949579,0.5865384615384616,0.8472222222222222,0.6931818181818182,0.4661643026004728,61,4,43,11
Audio,RandomForest,0.32,0.5378151260504201,0.5825242718446602,0.8333333333333334,0.6857142857142857,0.4592198581560284,60,4,43,12
Audio,RandomForest,0.33,0.5378151260504201,0.5825242718446602,0.8333333333333334,0.6857142857142857,0.4592198581560284,60,4,43,12
Audio,RandomForest,0.34,0.5462184873949579,0.5882352941176471,0.8333333333333334,0.6896551724137931,0.46985815602836883,60,5,42,12
Audio,RandomForest,0.35,0.5462184873949579,0.5882352941176471,0.8333333333333334,0.6896551724137931,0.46985815602836883,60,5,42,12
Audio,RandomForest,0.36,0.5630252100840336,0.6,0.8333333333333334,0.6976744186046512,0.49113475177304966,60,7,40,12
Audio,RandomForest,0.37,0.5630252100840336,0.6,0.8333333333333334,0.6976744186046512,0.49113475177304966,60,7,40,12
Audio,RandomForest,0.38,0.5630252100840336,0.6020408163265306,0.8194444444444444,0.6941176470588235,0.4948286052009456,59,8,39,13
Audio,RandomForest,0.39,0.5714285714285714,0.6082474226804123,0.8194444444444444,0.6982248520710059,0.505466903073286,59,9,38,13
Audio,RandomForest,0.4,0.5882352941176471,0.6210526315789474,0.8194444444444444,0.7065868263473054,0.5267434988179669,59,11,36,13
Audio,RandomForest,0.41,0.5882352941176471,0.6236559139784946,0.8055555555555556,0.703030303030303,0.5304373522458629,58,12,35,14
Audio,RandomForest,0.42,0.5966386554621849,0.6304347826086957,0.8055555555555556,0.7073170731707317,0.5410756501182034,58,13,34,14
Audio,RandomForest,0.43,0.6050420168067226,0.6404494382022472,0.7916666666666666,0.7080745341614907,0.5554078014184397,57,15,32,15
Audio,RandomForest,0.44,0.6050420168067226,0.6436781609195402,0.7777777777777778,0.7044025157232704,0.5591016548463357,56,16,31,16
Audio,RandomForest,0.45,0.6050420168067226,0.6470588235294118,0.7638888888888888,0.7006369426751592,0.5627955082742316,55,17,30,17
Audio,RandomForest,0.46,0.5798319327731093,0.6375,0.7083333333333334,0.6710526315789473,0.5456560283687943,51,18,29,21
Audio,RandomForest,0.47,0.5798319327731093,0.6375,0.7083333333333334,0.6710526315789473,0.5456560283687943,51,18,29,21
Audio,RandomForest,0.48,0.5798319327731093,0.6410256410256411,0.6944444444444444,0.6666666666666666,0.5493498817966903,50,19,28,22
Audio,RandomForest,0.49,0.5714285714285714,0.64,0.6666666666666666,0.6530612244897959,0.5460992907801419,48,20,27,24
Audio,RandomForest,0.5,0.5714285714285714,0.6438356164383562,0.6527777777777778,0.6482758620689655,0.5497931442080378,47,21,26,25
Audio,RandomForest,0.51,0.5882352941176471,0.6666666666666666,0.6388888888888888,0.6524822695035462,0.5747635933806146,46,24,23,26
Audio,RandomForest,0.52,0.5966386554621849,0.6764705882352942,0.6388888888888888,0.6571428571428571,0.585401891252955,46,25,22,26
Audio,RandomForest,0.53,0.6134453781512605,0.696969696969697,0.6388888888888888,0.6666666666666666,0.6066784869976359,46,27,20,26
Audio,RandomForest,0.54,0.6218487394957983,0.7076923076923077,0.6388888888888888,0.6715328467153284,0.6173167848699763,46,28,19,26
Audio,RandomForest,0.55,0.6218487394957983,0.7076923076923077,0.6388888888888888,0.6715328467153284,0.6173167848699763,46,28,19,26
Audio,RandomForest,0.56,0.6218487394957983,0.7142857142857143,0.625,0.6666666666666666,0.6210106382978724,45,29,18,27
Audio,RandomForest,0.57,0.6218487394957983,0.7142857142857143,0.625,0.6666666666666666,0.6210106382978724,45,29,18,27
Audio,RandomForest,0.58,0.6302521008403361,0.7413793103448276,0.5972222222222222,0.6615384615384615,0.6390366430260047,43,32,15,29
Audio,RandomForest,0.59,0.6386554621848739,0.7543859649122807,0.5972222222222222,0.6666666666666666,0.6496749408983451,43,33,14,29
Audio,RandomForest,0.6,0.6386554621848739,0.7543859649122807,0.5972222222222222,0.6666666666666666,0.6496749408983451,43,33,14,29
Audio,RandomForest,0.61,0.6470588235294118,0.7678571428571429,0.5972222222222222,0.671875,0.6603132387706856,43,34,13,29
Audio,RandomForest,0.62,0.6554621848739496,0.7924528301886793,0.5833333333333334,0.672,0.674645390070922,42,36,11,30
Audio,RandomForest,0.63,0.6470588235294118,0.7884615384615384,0.5694444444444444,0.6612903225806451,0.6677009456264775,41,36,11,31
Audio,RandomForest,0.64,0.6470588235294118,0.7884615384615384,0.5694444444444444,0.6612903225806451,0.6677009456264775,41,36,11,31
Audio,RandomForest,0.65,0.6470588235294118,0.7884615384615384,0.5694444444444444,0.6612903225806451,0.6677009456264775,41,36,11,31
Audio,RandomForest,0.66,0.6554621848739496,0.803921568627451,0.5694444444444444,0.6666666666666666,0.678339243498818,41,37,10,31
Audio,RandomForest,0.67,0.6554621848739496,0.803921568627451,0.5694444444444444,0.6666666666666666,0.678339243498818,41,37,10,31
Audio,RandomForest,0.68,0.6554621848739496,0.803921568627451,0.5694444444444444,0.6666666666666666,0.678339243498818,41,37,10,31
Audio,RandomForest,0.69,0.6638655462184874,0.82,0.5694444444444444,0.6721311475409836,0.6889775413711583,41,38,9,31
Audio,RandomForest,0.7,0.6638655462184874,0.82,0.5694444444444444,0.6721311475409836,0.6889775413711583,41,38,9,31
Audio,RandomForest,0.71,0.6638655462184874,0.82,0.5694444444444444,0.6721311475409836,0.6889775413711583,41,38,9,31
Audio,RandomForest,0.72,0.6638655462184874,0.82,0.5694444444444444,0.6721311475409836,0.6889775413711583,41,38,9,31
Audio,RandomForest,0.73,0.6638655462184874,0.8333333333333334,0.5555555555555556,0.6666666666666666,0.6926713947990544,40,39,8,32
Audio,RandomForest,0.74,0.6722689075630253,0.851063829787234,0.5555555555555556,0.6722689075630253,0.7033096926713949,40,40,7,32
Audio,RandomForest,0.75,0.680672268907563,0.8863636363636364,0.5416666666666666,0.6724137931034483,0.7176418439716312,39,42,5,33
Audio,RandomForest,0.76,0.6890756302521008,0.9069767441860465,0.5416666666666666,0.6782608695652174,0.7282801418439716,39,43,4,33
Audio,RandomForest,0.77,0.6974789915966386,0.9285714285714286,0.5416666666666666,0.6842105263157895,0.738918439716312,39,44,3,33
Audio,RandomForest,0.78,0.7058823529411765,0.9512195121951219,0.5416666666666666,0.6902654867256637,0.7495567375886525,39,45,2,33
Audio,RandomForest,0.79,0.7142857142857143,0.975,0.5416666666666666,0.6964285714285714,0.7601950354609929,39,46,1,33
Audio,RandomForest,0.8,0.7142857142857143,1.0,0.5277777777777778,0.6909090909090909,0.7638888888888888,38,47,0,34
Audio,RandomForest,0.81,0.6974789915966386,1.0,0.5,0.6666666666666666,0.75,36,47,0,36
Audio,RandomForest,0.82,0.6974789915966386,1.0,0.5,0.6666666666666666,0.75,36,47,0,36
Audio,RandomForest,0.83,0.680672268907563,1.0,0.4722222222222222,0.6415094339622641,0.7361111111111112,34,47,0,38
Audio,RandomForest,0.84,0.6638655462184874,1.0,0.4444444444444444,0.6153846153846154,0.7222222222222222,32,47,0,40
Audio,RandomForest,0.85,0.6638655462184874,1.0,0.4444444444444444,0.6153846153846154,0.7222222222222222,32,47,0,40
Audio,RandomForest,0.86,0.6554621848739496,1.0,0.4305555555555556,0.6019417475728155,0.7152777777777778,31,47,0,41
Audio,RandomForest,0.87,0.6554621848739496,1.0,0.4305555555555556,0.6019417475728155,0.7152777777777778,31,47,0,41
Audio,RandomForest,0.88,0.6218487394957983,1.0,0.375,0.5454545454545454,0.6875,27,47,0,45
Audio,RandomForest,0.89,0.6218487394957983,1.0,0.375,0.5454545454545454,0.6875,27,47,0,45
Audio,RandomForest,0.9,0.6050420168067226,1.0,0.3472222222222222,0.5154639175257731,0.6736111111111112,25,47,0,47
Audio,RandomForest,0.91,0.5714285714285714,1.0,0.2916666666666667,0.45161290322580644,0.6458333333333334,21,47,0,51
Audio,RandomForest,0.92,0.5546218487394958,1.0,0.2638888888888889,0.4175824175824176,0.6319444444444444,19,47,0,53
Audio,RandomForest,0.93,0.5378151260504201,1.0,0.2361111111111111,0.38202247191011235,0.6180555555555556,17,47,0,55
Audio,RandomForest,0.94,0.5294117647058824,1.0,0.2222222222222222,0.36363636363636365,0.6111111111111112,16,47,0,56
Audio,RandomForest,0.95,0.5042016806722689,1.0,0.18055555555555555,0.3058823529411765,0.5902777777777778,13,47,0,59
Audio,RandomForest,0.96,0.48739495798319327,1.0,0.1527777777777778,0.26506024096385544,0.5763888888888888,11,47,0,61
Audio,RandomForest,0.97,0.4369747899159664,1.0,0.06944444444444445,0.12987012987012986,0.5347222222222222,5,47,0,67
Audio,RandomForest,0.98,0.4117647058823529,1.0,0.027777777777777776,0.05405405405405406,0.5138888888888888,2,47,0,70
Audio,RandomForest,0.99,0.3949579831932773,0.0,0.0,0.0,0.5,0,47,0,72
Audio,XGBoost,0.01,0.6050420168067226,0.6050420168067226,1.0,0.7539267015706806,0.5,72,0,47,0
Audio,XGBoost,0.02,0.6050420168067226,0.6050420168067226,1.0,0.7539267015706806,0.5,72,0,47,0
Audio,XGBoost,0.03,0.6050420168067226,0.6050420168067226,1.0,0.7539267015706806,0.5,72,0,47,0
Audio,XGBoost,0.04,0.6050420168067226,0.6050420168067226,1.0,0.7539267015706806,0.5,72,0,47,0
Audio,XGBoost,0.05,0.5882352941176471,0.5982905982905983,0.9722222222222222,0.7407407407407407,0.4861111111111111,70,0,47,2
Audio,XGBoost,0.06,0.5714285714285714,0.591304347826087,0.9444444444444444,0.7272727272727273,0.4722222222222222,68,0,47,4
Audio,XGBoost,0.07,0.5630252100840336,0.5877192982456141,0.9305555555555556,0.7204301075268817,0.4652777777777778,67,0,47,5
Audio,XGBoost,0.08,0.5462184873949579,0.5803571428571429,0.9027777777777778,0.7065217391304348,0.4513888888888889,65,0,47,7
Audio,XGBoost,0.09,0.5462184873949579,0.5803571428571429,0.9027777777777778,0.7065217391304348,0.4513888888888889,65,0,47,7
Audio,XGBoost,0.1,0.5378151260504201,0.5765765765765766,0.8888888888888888,0.6994535519125683,0.4444444444444444,64,0,47,8
Audio,XGBoost,0.11,0.5462184873949579,0.5818181818181818,0.8888888888888888,0.7032967032967034,0.45508274231678486,64,1,46,8
Audio,XGBoost,0.12,0.5462184873949579,0.5818181818181818,0.8888888888888888,0.7032967032967034,0.45508274231678486,64,1,46,8
Audio,XGBoost,0.13,0.5462184873949579,0.5818181818181818,0.8888888888888888,0.7032967032967034,0.45508274231678486,64,1,46,8
Audio,XGBoost,0.14,0.5378151260504201,0.5794392523364486,0.8611111111111112,0.6927374301675978,0.4518321513002364,62,2,45,10
Audio,XGBoost,0.15,0.5546218487394958,0.5922330097087378,0.8472222222222222,0.6971428571428572,0.47680260047281325,61,5,42,11
Audio,XGBoost,0.16,0.5546218487394958,0.5922330097087378,0.8472222222222222,0.6971428571428572,0.47680260047281325,61,5,42,11
Audio,XGBoost,0.17,0.5546218487394958,0.5922330097087378,0.8472222222222222,0.6971428571428572,0.47680260047281325,61,5,42,11
Audio,XGBoost,0.18,0.5462184873949579,0.5882352941176471,0.8333333333333334,0.6896551724137931,0.46985815602836883,60,5,42,12
Audio,XGBoost,0.19,0.5630252100840336,0.6,0.8333333333333334,0.6976744186046512,0.49113475177304966,60,7,40,12
Audio,XGBoost,0.2,0.5546218487394958,0.5979381443298969,0.8055555555555556,0.6863905325443787,0.4878841607565012,58,8,39,14
Audio,XGBoost,0.21,0.5546218487394958,0.5979381443298969,0.8055555555555556,0.6863905325443787,0.4878841607565012,58,8,39,14
Audio,XGBoost,0.22,0.5546218487394958,0.5979381443298969,0.8055555555555556,0.6863905325443787,0.4878841607565012,58,8,39,14
Audio,XGBoost,0.23,0.5714285714285714,0.6105263157894737,0.8055555555555556,0.6946107784431138,0.5091607565011821,58,10,37,14
Audio,XGBoost,0.24,0.5714285714285714,0.6105263157894737,0.8055555555555556,0.6946107784431138,0.5091607565011821,58,10,37,14
Audio,XGBoost,0.25,0.5798319327731093,0.6170212765957447,0.8055555555555556,0.6987951807228916,0.5197990543735225,58,11,36,14
Audio,XGBoost,0.26,0.5882352941176471,0.6236559139784946,0.8055555555555556,0.703030303030303,0.5304373522458629,58,12,35,14
Audio,XGBoost,0.27,0.5966386554621849,0.6304347826086957,0.8055555555555556,0.7073170731707317,0.5410756501182034,58,13,34,14
Audio,XGBoost,0.28,0.5882352941176471,0.6263736263736264,0.7916666666666666,0.6993865030674846,0.5341312056737588,57,13,34,15
Audio,XGBoost,0.29,0.5882352941176471,0.6263736263736264,0.7916666666666666,0.6993865030674846,0.5341312056737588,57,13,34,15
Audio,XGBoost,0.3,0.5882352941176471,0.6263736263736264,0.7916666666666666,0.6993865030674846,0.5341312056737588,57,13,34,15
Audio,XGBoost,0.31,0.5966386554621849,0.6333333333333333,0.7916666666666666,0.7037037037037037,0.5447695035460993,57,14,33,15
Audio,XGBoost,0.32,0.6050420168067226,0.6404494382022472,0.7916666666666666,0.7080745341614907,0.5554078014184397,57,15,32,15
Audio,XGBoost,0.33,0.6218487394957983,0.6551724137931034,0.7916666666666666,0.7169811320754716,0.5766843971631206,57,17,30,15
Audio,XGBoost,0.34,0.6218487394957983,0.6551724137931034,0.7916666666666666,0.7169811320754716,0.5766843971631206,57,17,30,15
Audio,XGBoost,0.35,0.6218487394957983,0.6551724137931034,0.7916666666666666,0.7169811320754716,0.5766843971631206,57,17,30,15
Audio,XGBoost,0.36,0.6218487394957983,0.6588235294117647,0.7777777777777778,0.7133757961783439,0.5803782505910166,56,18,29,16
Audio,XGBoost,0.37,0.6218487394957983,0.6588235294117647,0.7777777777777778,0.7133757961783439,0.5803782505910166,56,18,29,16
Audio,XGBoost,0.38,0.6218487394957983,0.6588235294117647,0.7777777777777778,0.7133757961783439,0.5803782505910166,56,18,29,16
Audio,XGBoost,0.39,0.6218487394957983,0.6626506024096386,0.7638888888888888,0.7096774193548387,0.5840721040189125,55,19,28,17
Audio,XGBoost,0.4,0.6218487394957983,0.6626506024096386,0.7638888888888888,0.7096774193548387,0.5840721040189125,55,19,28,17
Audio,XGBoost,0.41,0.6302521008403361,0.6707317073170732,0.7638888888888888,0.7142857142857143,0.5947104018912529,55,20,27,17
Audio,XGBoost,0.42,0.6302521008403361,0.6707317073170732,0.7638888888888888,0.7142857142857143,0.5947104018912529,55,20,27,17
Audio,XGBoost,0.43,0.6302521008403361,0.6707317073170732,0.7638888888888888,0.7142857142857143,0.5947104018912529,55,20,27,17
Audio,XGBoost,0.44,0.6302521008403361,0.6707317073170732,0.7638888888888888,0.7142857142857143,0.5947104018912529,55,20,27,17
Audio,XGBoost,0.45,0.6218487394957983,0.6666666666666666,0.75,0.7058823529411765,0.5877659574468085,54,20,27,18
Audio,XGBoost,0.46,0.6302521008403361,0.675,0.75,0.7105263157894737,0.5984042553191489,54,21,26,18
Audio,XGBoost,0.47,0.6218487394957983,0.6708860759493671,0.7361111111111112,0.7019867549668874,0.5914598108747045,53,21,26,19
Audio,XGBoost,0.48,0.6218487394957983,0.6708860759493671,0.7361111111111112,0.7019867549668874,0.5914598108747045,53,21,26,19
Audio,XGBoost,0.49,0.6218487394957983,0.6708860759493671,0.7361111111111112,0.7019867549668874,0.5914598108747045,53,21,26,19
Audio,XGBoost,0.5,0.6218487394957983,0.6753246753246753,0.7222222222222222,0.697986577181208,0.5951536643026005,52,22,25,20
Audio,XGBoost,0.51,0.6218487394957983,0.6753246753246753,0.7222222222222222,0.697986577181208,0.5951536643026005,52,22,25,20
Audio,XGBoost,0.52,0.6218487394957983,0.6753246753246753,0.7222222222222222,0.697986577181208,0.5951536643026005,52,22,25,20
Audio,XGBoost,0.53,0.6218487394957983,0.6753246753246753,0.7222222222222222,0.697986577181208,0.5951536643026005,52,22,25,20
Audio,XGBoost,0.54,0.6302521008403361,0.6842105263157895,0.7222222222222222,0.7027027027027027,0.6057919621749409,52,23,24,20
Audio,XGBoost,0.55,0.6302521008403361,0.6891891891891891,0.7083333333333334,0.6986301369863014,0.6094858156028369,51,24,23,21
Audio,XGBoost,0.56,0.6302521008403361,0.6891891891891891,0.7083333333333334,0.6986301369863014,0.6094858156028369,51,24,23,21
Audio,XGBoost,0.57,0.6386554621848739,0.6986301369863014,0.7083333333333334,0.7034482758620689,0.6201241134751774,51,25,22,21
Audio,XGBoost,0.58,0.6302521008403361,0.6944444444444444,0.6944444444444444,0.6944444444444444,0.6131796690307328,50,25,22,22
Audio,XGBoost,0.59,0.6302521008403361,0.6944444444444444,0.6944444444444444,0.6944444444444444,0.6131796690307328,50,25,22,22
Audio,XGBoost,0.6,0.6218487394957983,0.6956521739130435,0.6666666666666666,0.6808510638297872,0.6099290780141844,48,26,21,24
Audio,XGBoost,0.61,0.6386554621848739,0.7164179104477612,0.6666666666666666,0.6906474820143885,0.6312056737588652,48,28,19,24
Audio,XGBoost,0.62,0.6386554621848739,0.7164179104477612,0.6666666666666666,0.6906474820143885,0.6312056737588652,48,28,19,24
Audio,XGBoost,0.63,0.6470588235294118,0.7272727272727273,0.6666666666666666,0.6956521739130435,0.6418439716312057,48,29,18,24
Audio,XGBoost,0.64,0.6470588235294118,0.7272727272727273,0.6666666666666666,0.6956521739130435,0.6418439716312057,48,29,18,24
Audio,XGBoost,0.65,0.6554621848739496,0.746031746031746,0.6527777777777778,0.6962962962962963,0.656176122931442,47,31,16,25
Audio,XGBoost,0.66,0.6554621848739496,0.746031746031746,0.6527777777777778,0.6962962962962963,0.656176122931442,47,31,16,25
Audio,XGBoost,0.67,0.6554621848739496,0.746031746031746,0.6527777777777778,0.6962962962962963,0.656176122931442,47,31,16,25
Audio,XGBoost,0.68,0.6470588235294118,0.7419354838709677,0.6388888888888888,0.6865671641791045,0.6492316784869976,46,31,16,26
Audio,XGBoost,0.69,0.6470588235294118,0.7419354838709677,0.6388888888888888,0.6865671641791045,0.6492316784869976,46,31,16,26
Audio,XGBoost,0.7,0.6386554621848739,0.7377049180327869,0.625,0.6766917293233082,0.6422872340425532,45,31,16,27
Audio,XGBoost,0.71,0.6386554621848739,0.7457627118644068,0.6111111111111112,0.6717557251908397,0.6459810874704492,44,32,15,28
Audio,XGBoost,0.72,0.6386554621848739,0.7457627118644068,0.6111111111111112,0.6717557251908397,0.6459810874704492,44,32,15,28
Audio,XGBoost,0.73,0.6386554621848739,0.7457627118644068,0.6111111111111112,0.6717557251908397,0.6459810874704492,44,32,15,28
Audio,XGBoost,0.74,0.6386554621848739,0.7457627118644068,0.6111111111111112,0.6717557251908397,0.6459810874704492,44,32,15,28
Audio,XGBoost,0.75,0.6386554621848739,0.7457627118644068,0.6111111111111112,0.6717557251908397,0.6459810874704492,44,32,15,28
Audio,XGBoost,0.76,0.6218487394957983,0.7368421052631579,0.5833333333333334,0.6511627906976745,0.6320921985815603,42,32,15,30
Audio,XGBoost,0.77,0.6218487394957983,0.7368421052631579,0.5833333333333334,0.6511627906976745,0.6320921985815603,42,32,15,30
Audio,XGBoost,0.78,0.6134453781512605,0.7321428571428571,0.5694444444444444,0.640625,0.6251477541371158,41,32,15,31
Audio,XGBoost,0.79,0.6218487394957983,0.7454545454545455,0.5694444444444444,0.6456692913385826,0.6357860520094563,41,33,14,31
Audio,XGBoost,0.8,0.6302521008403361,0.7592592592592593,0.5694444444444444,0.6507936507936508,0.6464243498817968,41,34,13,31
Audio,XGBoost,0.81,0.6470588235294118,0.7884615384615384,0.5694444444444444,0.6612903225806451,0.6677009456264775,41,36,11,31
Audio,XGBoost,0.82,0.6638655462184874,0.82,0.5694444444444444,0.6721311475409836,0.6889775413711583,41,38,9,31
Audio,XGBoost,0.83,0.6638655462184874,0.82,0.5694444444444444,0.6721311475409836,0.6889775413711583,41,38,9,31
Audio,XGBoost,0.84,0.6638655462184874,0.82,0.5694444444444444,0.6721311475409836,0.6889775413711583,41,38,9,31
Audio,XGBoost,0.85,0.6638655462184874,0.82,0.5694444444444444,0.6721311475409836,0.6889775413711583,41,38,9,31
Audio,XGBoost,0.86,0.6638655462184874,0.82,0.5694444444444444,0.6721311475409836,0.6889775413711583,41,38,9,31
Audio,XGBoost,0.87,0.680672268907563,0.8541666666666666,0.5694444444444444,0.6833333333333333,0.7102541371158393,41,40,7,31
Audio,XGBoost,0.88,0.680672268907563,0.8541666666666666,0.5694444444444444,0.6833333333333333,0.7102541371158393,41,40,7,31
Audio,XGBoost,0.89,0.6890756302521008,0.8723404255319149,0.5694444444444444,0.6890756302521008,0.7208924349881797,41,41,6,31
Audio,XGBoost,0.9,0.6890756302521008,0.8723404255319149,0.5694444444444444,0.6890756302521008,0.7208924349881797,41,41,6,31
Audio,XGBoost,0.91,0.6722689075630253,0.8666666666666667,0.5416666666666666,0.6666666666666666,0.7070035460992907,39,41,6,33
Audio,XGBoost,0.92,0.6890756302521008,0.9069767441860465,0.5416666666666666,0.6782608695652174,0.7282801418439716,39,43,4,33
Audio,XGBoost,0.93,0.7058823529411765,0.9743589743589743,0.5277777777777778,0.6846846846846847,0.7532505910165485,38,46,1,34
Audio,XGBoost,0.94,0.7058823529411765,0.9743589743589743,0.5277777777777778,0.6846846846846847,0.7532505910165485,38,46,1,34
Audio,XGBoost,0.95,0.680672268907563,1.0,0.4722222222222222,0.6415094339622641,0.7361111111111112,34,47,0,38
Audio,XGBoost,0.96,0.6638655462184874,1.0,0.4444444444444444,0.6153846153846154,0.7222222222222222,32,47,0,40
Audio,XGBoost,0.97,0.6554621848739496,1.0,0.4305555555555556,0.6019417475728155,0.7152777777777778,31,47,0,41
Audio,XGBoost,0.98,0.6386554621848739,1.0,0.4027777777777778,0.5742574257425742,0.7013888888888888,29,47,0,43
Audio,XGBoost,0.99,0.5798319327731093,1.0,0.3055555555555556,0.46808510638297873,0.6527777777777778,22,47,0,50
Video,LogisticRegression,0.01,0.6974789915966386,0.6730769230769231,0.9722222222222222,0.7954545454545454,0.6244089834515366,70,13,34,2
Video,LogisticRegression,0.02,0.7226890756302521,0.693069306930693,0.9722222222222222,0.8092485549132948,0.6563238770685579,70,16,31,2
Video,LogisticRegression,0.03,0.7394957983193278,0.7070707070707071,0.9722222222222222,0.8187134502923976,0.6776004728132388,70,18,29,2
Video,LogisticRegression,0.04,0.7478991596638656,0.7142857142857143,0.9722222222222222,0.8235294117647058,0.6882387706855791,70,19,28,2
Video,LogisticRegression,0.05,0.7478991596638656,0.7142857142857143,0.9722222222222222,0.8235294117647058,0.6882387706855791,70,19,28,2
Video,LogisticRegression,0.06,0.7563025210084033,0.7216494845360825,0.9722222222222222,0.8284023668639053,0.6988770685579196,70,20,27,2
Video,LogisticRegression,0.07,0.7815126050420168,0.7446808510638298,0.9722222222222222,0.8433734939759037,0.7307919621749409,70,23,24,2
Video,LogisticRegression,0.08,0.8151260504201681,0.7777777777777778,0.9722222222222222,0.8641975308641975,0.7733451536643026,70,27,20,2
Video,LogisticRegression,0.09,0.8151260504201681,0.7777777777777778,0.9722222222222222,0.8641975308641975,0.7733451536643026,70,27,20,2
Video,LogisticRegression,0.1,0.7983193277310925,0.7727272727272727,0.9444444444444444,0.85,0.7594562647754137,68,27,20,4
Video,LogisticRegression,0.11,0.8067226890756303,0.7816091954022989,0.9444444444444444,0.8553459119496856,0.7700945626477541,68,28,19,4
Video,LogisticRegression,0.12,0.8067226890756303,0.7816091954022989,0.9444444444444444,0.8553459119496856,0.7700945626477541,68,28,19,4
Video,LogisticRegression,0.13,0.8067226890756303,0.7816091954022989,0.9444444444444444,0.8553459119496856,0.7700945626477541,68,28,19,4
Video,LogisticRegression,0.14,0.8067226890756303,0.7816091954022989,0.9444444444444444,0.8553459119496856,0.7700945626477541,68,28,19,4
Video,LogisticRegression,0.15,0.8067226890756303,0.7816091954022989,0.9444444444444444,0.8553459119496856,0.7700945626477541,68,28,19,4
Video,LogisticRegression,0.16,0.8067226890756303,0.7816091954022989,0.9444444444444444,0.8553459119496856,0.7700945626477541,68,28,19,4
Video,LogisticRegression,0.17,0.8067226890756303,0.7816091954022989,0.9444444444444444,0.8553459119496856,0.7700945626477541,68,28,19,4
Video,LogisticRegression,0.18,0.8151260504201681,0.7906976744186046,0.9444444444444444,0.8607594936708861,0.7807328605200945,68,29,18,4
Video,LogisticRegression,0.19,0.8151260504201681,0.7906976744186046,0.9444444444444444,0.8607594936708861,0.7807328605200945,68,29,18,4
Video,LogisticRegression,0.2,0.8151260504201681,0.7906976744186046,0.9444444444444444,0.8607594936708861,0.7807328605200945,68,29,18,4
Video,LogisticRegression,0.21,0.8151260504201681,0.7906976744186046,0.9444444444444444,0.8607594936708861,0.7807328605200945,68,29,18,4
Video,LogisticRegression,0.22,0.8151260504201681,0.7906976744186046,0.9444444444444444,0.8607594936708861,0.7807328605200945,68,29,18,4
Video,LogisticRegression,0.23,0.8235294117647058,0.8,0.9444444444444444,0.8662420382165605,0.791371158392435,68,30,17,4
Video,LogisticRegression,0.24,0.8319327731092437,0.8095238095238095,0.9444444444444444,0.8717948717948718,0.8020094562647754,68,31,16,4
Video,LogisticRegression,0.25,0.8403361344537815,0.8192771084337349,0.9444444444444444,0.8774193548387097,0.8126477541371158,68,32,15,4
Video,LogisticRegression,0.26,0.8403361344537815,0.8192771084337349,0.9444444444444444,0.8774193548387097,0.8126477541371158,68,32,15,4
Video,LogisticRegression,0.27,0.8403361344537815,0.8192771084337349,0.9444444444444444,0.8774193548387097,0.8126477541371158,68,32,15,4
Video,LogisticRegression,0.28,0.8487394957983193,0.8292682926829268,0.9444444444444444,0.8831168831168831,0.8232860520094563,68,33,14,4
Video,LogisticRegression,0.29,0.8487394957983193,0.8292682926829268,0.9444444444444444,0.8831168831168831,0.8232860520094563,68,33,14,4
Video,LogisticRegression,0.3,0.8487394957983193,0.8292682926829268,0.9444444444444444,0.8831168831168831,0.8232860520094563,68,33,14,4
Video,LogisticRegression,0.31,0.8487394957983193,0.8292682926829268,0.9444444444444444,0.8831168831168831,0.8232860520094563,68,33,14,4
Video,LogisticRegression,0.32,0.8403361344537815,0.8271604938271605,0.9305555555555556,0.8758169934640523,0.8163416075650118,67,33,14,5
Video,LogisticRegression,0.33,0.8403361344537815,0.8271604938271605,0.9305555555555556,0.8758169934640523,0.8163416075650118,67,33,14,5
Video,LogisticRegression,0.34,0.8403361344537815,0.8271604938271605,0.9305555555555556,0.8758169934640523,0.8163416075650118,67,33,14,5
Video,LogisticRegression,0.35,0.8403361344537815,0.8271604938271605,0.9305555555555556,0.8758169934640523,0.8163416075650118,67,33,14,5
Video,LogisticRegression,0.36,0.8403361344537815,0.8271604938271605,0.9305555555555556,0.8758169934640523,0.8163416075650118,67,33,14,5
Video,LogisticRegression,0.37,0.8403361344537815,0.8271604938271605,0.9305555555555556,0.8758169934640523,0.8163416075650118,67,33,14,5
